message_id,user_message,romanized_text,layer1_flags,selection_reason
3925,"""اسلام ایکوم موسم کیسا رہے گا""",""" islam awcome mausam kaisa rahega""",,full_coverage
3926,"""السلام علیکم. زبشیر حینا چکے آج موسم کی مہینے""",“Lslam alaikum. Zabshir hena chuke aaj mausam ki mahine”,,full_coverage
3927,"""امبایا کیسی چچا بشیر آج اسی سنویر تصور کی آج موسم کیسا رہے گا""",“ambaya kaisi chacha Basheer aaj isi Sunwareer tasawwur ki aaj mausam kaisa rahega”,,full_coverage
3928,"""اس وقت کون سی فصل کروں جو میرے کام آئے""",""" iss waqt kon si fasal karu jo mere kaam aaye""",,full_coverage
3929,"""اسلام ایکوم شیر سیم بی""",""" islam photo sher same bi""",,full_coverage
3932,"""تو یہ بتاؤ کہ اس مہینے میں بارش ہو گی یا نہیں ہو گی""","""to yeh batao ke iss mahine mein barish hogi ya nahi hogi""",,full_coverage
3933,"""میں نے یہاں کھانا چاہیے۔""",“ main ne yahan khana chahiye.,,full_coverage
3934,"""السلام علیکم بشیر بھائی کیا حال ہے؟ تو جس سے ٹھیک ہے، خرید ہے""","“Lslam alaikum Basheer bhai kya haal hai? to jis se theek hai, khareed hai”",,full_coverage
3935,"""بشیر بھائی منجی کا سیزن ہے منجی زیادہ پیداوار لینے کے لئے کون سا بیج اپ گھنٹ کاشت کرنا چاہیے""","""Bshir bhai Mungi ka season hai Mungi zyada pedawar lainay ke liye kon sa beej up ghanat kaasht karna chahiye.""",,full_coverage
3936,"""اس کے بارے ہم بشیر ویاب کو پتہ نہیں ہوتا ہے۔""",“ iss ke baray hum Basheer Wahab ko pata nahi hota hai.,,full_coverage
3937,"""نہیں بشیر بھائی میں یہ جاننا چاہتا ہوں کہ منجی کی زیادہ پیداوار لینے کے لیے ہمیں کون سا بیج اور کب لگانا چاہیے اور منجی کب کاشت کرنی چاہیے""",“Nahe Basir bhai me ye janna chahta hoon k Mungal ki zyada pedawar lainay k liye hamein kon sa beej aur kab lagana chahiye aur Mungal kab kaasht karni chahiye.,,full_coverage
3939,"""بشیر بھائی اچھا یہ بتائیں موسم کے بارے میں تو بتا سکتے ہیں نا آپ. آپ نا ضلع جھنگ موزہ بانویرالی اس میں بارش کا کوئی امکان ہے کہ نہیں؟""",“Bshir bhai acha ye bitayen mausam ke baray mein to bata sakte hain na aap. aap na zila jhang moza bananowirali iss mein barish ka koi imkaan hai ke nahi?”,,full_coverage
3940,"""کل بارش کے کتنے مقال ہیں۔""",“cill barish ke kitne maqal hain.,,full_coverage
3941,"""جوار کا بیج حاصل کرنا ہے ڈائی ڈرک ورنگ بیج آن لائن آپ کے کافی میں بھی ہے یہ احساس نہیں""",“jwar ka beej hasil karna hai wifi wark beej online aap ke kafi mein bhi hai yeh ehsas nahi”,,full_coverage
3942,"""ہائی بیٹ جوار کا بھی ایک دستیاب ہے‘ ریفر ہے نہ ریفر یا نہیں؟""","“ high bat jawar ka bhi aik dastyab hai, refere hai na refere ya nahi?”",,full_coverage
3944,"""مال اور کل موسم خیل کیا صورتحال ہے۔""",""" mala aur kal mausam khail kya sorat e haal hai.",,full_coverage
3945,"""اچھا مجھے میرے علاقے کا موسم بتاؤ""",""" acha mujhe mere ilaqay ka mausam batao""",,full_coverage
3946,"""اچھا میں فصل لگانا چاہ رہا ہوں موسم کے لحاظ سے ابھی کون کون سی فصل میں لگا سکتا ہوں""","""acha mein fasal lagana chah raha hun mausam ke lehaaz se abhi kon kon si fasal mein laga sakta hun.""",,full_coverage
3947,"""اچھا میں اگر تل کی کاشت کروں تو اس کے لیے مجھے کتنا بیج چاہیے ہوگا ایک ایکڑ کے لیے""",“acha me agar tul ki kaasht karu to uss k liye mujhe kitna beej chahiye hoga ek acre k liye.,,full_coverage
3949,"""مجھے یہ بتاؤ کہ اگر تیل کی کاشت کرنی ہو تو زمین کی تیاری مجھے کیسے کرنی چاہیے؟ اس میں کوئی کھاد وغیرہ بھی ڈالنی چاہئیں؟""",“mghe ye btao k agar tail ki kaasht karni ho to zameen ki tayyari mujhe kaise karni chahiye? iss mein koi khad waghera bhi dalni chahiye?,,full_coverage
3950,"""میری زمین بس میں نے تجزیہ نہیں کرایا لیکن درمیانی زرخیز ہے""",""" meri zameen bas maine tajzia nahi karaya lekin darmiyani zarkhaiz hai.""",,full_coverage
3951,"""اچھا مجھے یہ بتاؤ کہ دل کی فصل میں کون سی بیماری کا حملہ ہوتا ہے""",""" acha mujhe ye btao ke dil ki fasal mein konsi bimari ka hamla hota hai.""",,full_coverage
3952,"""مجھے یہ بتاؤ کہ اگر تیل کی فصل پر تیلے کا حملہ ہو تو اس کا کیا حل کرنا چاہیے اور کوئی مجھے طریقہ بھی بتاؤ سستا سا""",“Mjhe ye btao k agar tail ki fasal par taile ka hamla ho to iss ka kya hal karna chahiye aur koi mujhe tareeqa bhi batao sasta sa”,,full_coverage
3953,"""بشیر مینو اے دا سا آج موسم دی کی صورت حال ہے""",“Bshir Mano a da sa aaj mausam di ki sorat e haal hai”,,full_coverage
3954,"""اچھا مجھے بتاؤ کہ میری بھینس بیمار ہے اور اسے منہ کھڑ کی بیماری ہوگئی ہے اس کا مجھے حل بتاؤ""",""" acha mujhe batao ke meri bhens bemaar hai aur usse mun khar ki bimari hogai hai iss ka mujhe hal batao""",,full_coverage
3955,"""میری گائے کا وزن تقریبا کوئی ہوگا ستر اسی کلو اور عمر ہوگی اس کی پانچ چھ سال""",""" meri gaaye ka wazan taqreeban koi hoga sattar isi klov aur umar hogi uski paanch chay saal""",,full_coverage
3956,"""اچھا مجھے بتاتے ہو کہ میں نے کوئی شیڈ بنانا ہے گائے اور بھینس کے لیے تو اس کے لیے کیا کرنا چاہیے کیسی جگہ ہونی چاہیے یا مجھے صحیح کچھ نقشہ بتاؤ کہ کیسے مجھے بنانا چاہیے گائے اور بھینس کے لیے شیڈ""",“Acha mujay batatay ho ke maine koi sheed banana hai gaaye aur bhens ke liye to iss ke liye kya karna chahiye kaisi jagah honi chahiye ya mujhe sahi kuch naqsha batao ke kaise mujhe banana chahiye gaaye aur bhens ke liye sheed”,,full_coverage
3957,"""آس یا ملکوم جامسسماچی کو بیان کر دیتے""",“AS ya mulkoom جامsmachi ko bayan kar dete”,script_leakage,full_coverage
3958,"""موسیقیآئیمیںہمجن تل کو گیا ہاندہ میں سیہونسی آردانی سی""","""Mosiqia enginy tall ko gaya Handa mein seehonsi ardani si""",,full_coverage
3959,"""ہماپنے محلت میں اپنے محلت میںبارکہ کی پیزہی کام کھانے جائیمیں نے یہاں پھنسایا۔""",“ Humapne Muhlalat mein apne Muhlalat mein Barka ki Payzi kaam khane Jayemen ne yahan phansaya.”,,full_coverage
3960,"""ایک ہر وقت میں اپنے افتادات کیا ہیں۔باردگی بیچھائی کم کمی چھائی. ازرم خوان کم کمی چھائی.""",“Ik har waqt mein apne aftadat kya.Bardgi baichai kam kami chhai.Azram khawan kam kami chhai.,,full_coverage
3962,"""بشیر موسم کے آج کیا حالت ہے۔""","""Bshir mausam ke aaj kya halat hai.",,full_coverage
3963,"""اسلام علیکم بشیرہ کی حال ہے تیرا ثانیہ آج دیاں خبروں کی نے موہ پوہایا ہے""",""" islam alaikum Basayyera ki haal hai tera sania aaj deyan khabron ki ne moh pohaya hai.""",,full_coverage
3964,"""وعلیکم السلام بشیر بھائی خیریت سے آئیں گے آپ آپ مجھے منڈی کے رٹس کے بارے میں معلومات دیں گے گندم کا رائٹ آج کل کیا چل رہا ہے""",“Waleikum salam Basheer bhai kheriyat se ayen gay aap aap mujhe manndi ke rights ke baare mein maloomat den gay gandum ka right aaj kal kya chal raha hai”,,full_coverage
3965,"""اچھا مجھے بتاؤ تمہارا کیا حال ہے""",""" acha mujhe batao tumhara kya haal hai""",,full_coverage
3966,"""اچھا مجھے یہ بتاؤ کہ میں کوئی فصل لگانا چاہتا ہوں۔۔۔تو کون فی فصل لگانی چاہیے؟""",“Acha mujhe ye btao k main koi fasal lagana chahta hoon.T kon fi fasal lagany chahiye?”,,full_coverage
3967,"""اچھا مجھے بتاؤ کی آج کا موسم بتاؤ""",""" acha mujhe batao ki aaj ka mausam batao""",,full_coverage
3968,"""اچھا یہ بتاؤں کہ میں سوائل مکھی کی فصل لگانا چاہ رہا ہوں تو کیا کرنا چاہیے؟ کیسے لگاؤں؟""",“acha yeh batau ke main soyil makhi ki fasal lagana chah raha hun to kya karna chahiye? kaise lagau?”,,full_coverage
3969,"""اچھا مجھے یہ بتاؤ کہ تیل کی فصل کون سا موسم میں کاشت کی جاتی ہے""",""" acha mujhe yeh batao ke tail ki fasal kon sa mausam mein kaasht ki jaati hai.""",,full_coverage
3970,"""میں پوچھیں تیلی کی فتویٰ کب آشکی جاتی ہے؟""",“ main poochen teeli ki fatwaya kab aashki jaati hai?”,,full_coverage
3971,"""اچھا مجھے بتاؤ کہ تل کی فصل اس وقت پر کاشت کرنی چاہیے""",""" acha mujhe btao ke tall ki fasal iss waqt par kaasht karni chahiye""",,full_coverage
3972,"""چلو مجھے یہ بتاؤ کیا میں امرود کے درخت لگا سکتا ہوں""","""chalo mujhe yeh batao kya mein amrood ke darakht laga sakta hun""",,full_coverage
3973,"""چلو مجھے یہ بتاؤ کہ سفید مکھی کا حملہ ہے کپاس کی فصل پہ کیا کرنا چاہیے""",“chalo mujhe yeh batao ke safaid makhi ka hamla hai cups ki fasal pe kya karna chahiye”,,full_coverage
3974,"""چلو اچھا یہ بتاؤ کہ میری گندم کی فصل پر ٹیلے کا حملہ تھا، اُردو حل بتاؤ""","""chalo acha yeh batao ke meri gandum ki fasal par teele ka hamla tha, urdu hal batao""",,full_coverage
3975,"""اچھا مجھے آلو کا ریٹ بتاؤ""",""" acha mujhe aloo ka rate batao""",,full_coverage
3976,"""سانگ کو میری مارچ دوستی میں میری کی کھڑا""",“Sang ko meri March dosti mein meri ki khara”,,full_coverage
3977,"""اچھی اس موسم میں کون سی جو سبزیاں ہیں وہ اگائی کرنی چاہیے ان کی""","""achchi uss mausam mein kon si jo sabzian hain woh aggai karni chahiye unki""",,full_coverage
3978,"""ہاریور بجے کی روپوں پہ""","""haraver baje ki rupoo pe""",,full_coverage
3979,"""آج اور فصل کے لیے پوپھے""","""aj aur fasal ke liye pophe""",,full_coverage
3980,"""خندرہ زیروں پر کیاری چل رہا ہے آج کی ترین میں""","""khandrah zeeron par carry chal raha hai aaj ki tareen mein""",,full_coverage
3981,"""ایک ہر مصنوع ہے۔""","""ایk har masnoa hai.",script_leakage,full_coverage
3982,"""السلام علیکم جی جناحیہ علیہ خزیر کیا""","""slam alaikum jee jinhih aleh khizair kya""",,full_coverage
3983,"""بس ہمیں تحصیل تنگی بیچن کیا ہے؟""",Bus hamein tehseel tangi beechan kya hai?,,full_coverage
3985,"""آج موسم کی کیا صورتحال ہے؟ آج موسم کی کیا صورتحال ہے؟ بارش ہے دوہیں کیا ہے""","""aj mausam ki kya sorat e haal hai? aaj mausam ki kya sorat e haal hai? barish hai dohein kya hai.",,full_coverage
3986,"""اپنے محلت میں اپنے محلت میںجی کیا اہم ہے؟ اور کیا صورتیار رہیں گی؟""",“ apne moallat mein apne moallat maji kya aham hai? aur kya soortiar rahenge?”,,full_coverage
3987,"""آج موسم کے کیا صورتحال ہے؟""","""aj mausam ke kya sorat e haal hai?",,full_coverage
3988,"""یے سیبوت تام میں پاکستگیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیبیب.""",“Y sabot tam mein pakstanibibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbibbib,,full_coverage
3989,"""العلام وعلیہ وعلام اللہ اکبر بارہو بہت بہت شکریہ آپ کا آپ بہت رائے علماء دیتے ہیں بہت شکریہ ناماز""",“Lalim Walia Ulam Allah akbar Bahoo bohot bohot shukriya apka ap bohot raye ulama dete hain bohot shukriya Namaz”,,full_coverage
3990,"""آج ہم آپ سے مکئی کے بارے میں جان پا رہے جانا کرتے ہیں مکئی خار کرنے کا راکان""","""aj hum aap se makai ke baare mein jaan pa rahay jaana karte hain makai khaar karne ka raakan""",,full_coverage
3991,"""اپنے ایک ایسے مطلع ہے۔""",""" apne ek aise mutala hai.",,full_coverage
3992,"""اچھا بشیر کیا حال ہیں تمہارے""",""" acha Basheer kya haal hain tumhare""",,full_coverage
3993,"""بشیر میں فصل لگانا چاہتا ہوں مجھے بتاؤ کہ میں اس ٹائم پر دھان گوارا تل کے علاوہ کپاس کے علاوہ کون سی فصل لگا سکتا ہوں""",“Bshir mein fasal lagana chahta hun mujhe batao ke main iss time par dhaan gawara tul ke ilawa kapaas ke ilawa kon si fasal laga sakta hun”,,full_coverage
3994,"""اتھو مجھے بتاؤ کیا میں ان کے علاوہ بھی کوئی فصل لگا سکتا ہوں""","""thu mujhe batao kya mein unke ilawa bhi koi fasal laga sakta hun""",,full_coverage
3995,"""تو سب مجھے بتاؤ کہ میری کپاس کی فصل پر سفید مکھی کا حملہ ہے۔ تو اس کا حل بتاؤ""",“to sab mujhe batao ke meri kapaas ki fasal par safaid makhi ka hamla hai. to iss ka hal batao”,,full_coverage
